content_id,title,text,section,category,content_tier,content_length,authors,published_date,keywords,summary,url,top_image
1581871,MRCB’s long-term strategic initiatives intact,"PETALING JAYA: While Malaysian Resources Corp Bhd’s (MRCB) recently concluded land swap deal reflects proactive asset monetisation and strategic land banking, the immediate financial impact remains limited to a disposal gain of about RM22mil in the financial year 2025 (FY25).

MIDF Research said the recent land disposal and acquisition agreements align with MRCB’s long-term strategic initiatives and are within expectations.

Nonetheless, the actual effects of the proposed acquisition on earnings and consequently earnings per share for subsequent financial years will depend on earnings contribution from the development of the project land.

“Thus, FY26 and FY27 earnings are subject to further details and clarification from management,” the research house said in a report yesterday.

Earlier this week, MRCB announced that it will be disposing of its 70% equity interest in CSB Development Sdn Bhd (CSBD) to Cyberview Sdn Bhd for a total cash consideration of RM219mil.

CSBD owns six parcels of commercial land in Dengkil and Cyberjaya, with a recent market valuation of RM365.5mil.

At the same time, MRCB is also acquiring seven parcels of commercial and industrial land within the Cyberjaya City Centre from Cyberview for RM287.8mil. The land parcels have an estimated market value of RM288.3mil.

“This strategic swap allows MRCB to consolidate its land ownership in the prime development zone of Cyberjaya, enabling more comprehensive master planning for future mixed developments.

“The transactions position the group to leverage stronger value creation opportunities, ensuring sustained earnings contributions from high-quality projects over the medium to long term,” MIDF Research said.

Moreover, the transactions will be internally funded and do not significantly alter gearing ratios or net asset value.

“The proceeds from the disposal will be primarily utilised for working capital and to defray property development expenses over the next 12 months, enhancing cash flow flexibility,” the research house said.

MIDF Research said the new acquisitions represent significant opportunities for MRCB, providing strategic landbank enhancement and underpinning its long-term growth potential in integrated developments. “The acquired parcels are well-positioned with connectivity to Putrajaya and Kuala Lumpur, ensuring strong demand potential for future developments,” the research house said.

MIDF Research also noted that while standard property development risks like delays, approvals and competition remain, MRCB should be able to mitigate these concerns given its extensive experience, established relationships, and effective project management.

“The strategic positioning and phased development approach adopted by MRCB further reduce execution risks associated with these large-scale projects,” the research house said.

MIDF Research maintained a “buy” for MRCB with a target price of 56 sen and maintained its earnings estimates following its previous downward revision of earnings for FY25 and FY26 by 18.4% post the fourth quarter FY24 results.",Business,Corporate News,Complimentary,Medium,,2025-03-20 00:00:00,"Corporate News,MRCB,LandSwap,Cyberjaya,PropertyDevelopment,AssetMonetisation,StrategicAcquisition","While Malaysian Resources Corp Bhd's (MRCB) recently concluded land swap deal reflects proactive asset monetisation and strategic land banking, the immediate financial impact remains limited to a disposal gain of about RM22mil in the financial year 2025 (FY25).",https://www.thestar.com.my/business/business-news/2025/03/20/mrcbs-long-term-strategic-initiatives-intact,https://apicms.thestar.com.my/uploads/images/2025/03/20/3222007.jpeg
1581196,"Trading ideas: MRCB, Sapura Energy, Solarvest, Focus Point, Envitech, Rohas Tecnic, Jentayu, Catcha, HHRG, DLMI, AmREIT, Poh Huat","KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.

Malaysian Resources Corp Bhd has entered a land swap deal with Cyberview Sdn Bhd, the master developer of Cyberjaya. MRCB's subsidiary, MRCB Land, is selling its 70% stake in CSB Development Sdn Bhd to Cyberview for RM219.0mn in cash.

Sapura Energy Bhd clarified that it has not been contacted by the MACC regarding a probe into alleged bribery and fund misappropriation involving the company.

Solarvest Holdings Bhd has secured a RM401mn engineering, procurement, construction and commissioning contract for Tenaga Nasional Bhd ’s 500MW solar farm in Bukit Selembau, Kedah.

Focus Point Holdings Bhd has proposed a one-for-three bonus issue, alongside a dividend reinvestment plan and a share grant plan, aimed at enhancing shareholder value and incentivising employees.

Envitech Sdn Bhd, a 60%-owned subsidiary of Salcon Engineering Bhd, which is in turn a wholly-owned subsidiary of Salcon Berhad , had accepted two letters of award to redevelop wastewater treatment plant and wastewater infrastructure worth RM99.8mn.

Rohas Tecnic Bhd has entered into a binding term sheet with South Korea-based Korea Water Resources Corporation to sell its 30%-owned Vietnamese unit Phu My Vinh Construction and Investment Corporation for RM87.1mn.

Jentayu Sustainables Bhd has aborted its acquisition of hydro assets in Sabah — Senja Optima Sdn Bhd, Telekosang Hydro One Sdn Bhd and Telekosang Hydro Two Sdn Bhd — having inked the deals more than three years ago in September 2021.

Catcha Digital Bhd has finalised the acquisition of a 51% stake in DS Services Sdn Bhd for RM23.0mn cash after more than two years of negotiations.

HHRG Bhd ’s shareholder, Digital Trustees Bhd, has requested an EGM to remove five of the company’s directors from the board and appoint three new members.

Dutch Lady Milk Industries Bhd has named Veronika Winanti Wahyu Utami as its new managing director, effective from April 15, 2025.

AmanahRaya Real Estate Investment Trust has officially appointed acting managing director Mohd Iskandar Dzulkarnain Ramli as MD of AmanahRaya Kenedix REIT Manager Sdn Bhd, effective immediately.

Poh Huat Resources Holdings Bhd saw its first-quarter net profit fall 8.0% to RM9.5mn from RM10.3mn a year earlier, due to higher material costs and factory overheads, amid lower capacity utilisation in its Vietnam factories.",Business,Corporate News,Complimentary,Medium,,2025-03-19 00:00:00,"Corporate News,Trading ideas,MRCB,Sapura Energy,Solarvest,Focus Point,Envitech,Rohas Tecnic,Jentayu,Catcha,HHRG,DLMI,AmREIT,Poh Huat",KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.,https://www.thestar.com.my/business/business-news/2025/03/19/trading-ideas-mrcb-sapura-energy-solarvest-focus-point-envitech-rohas-tecnic-jentayu-catcha-hhrg-dlmi-amreit-poh-huat,https://apicms.thestar.com.my/uploads/images/2025/03/19/3220279.jpg
1580967,Bazaar at the racing circuit,"Visitors get to watch live track testing while getting food at SIC

A RAMADAN bazaar held at an iconic destination can be a unique experience for traders and visitors.

The Petronas Sepang International Circuit (SIC) in Selangor, famous for hosting motorsport events, is one of 11 locations for this year’s Sepang Municipal Council (MPSepang) Ramadan bazaars.

The venue features 58 stalls that offer a wide variety of dishes.

Visiting the bazaar, StarMetro found it busy on weekends and slow on weekdays.

However, the traders seem to have expected the situation.

First-time trader Muhammad Hidir Omar, 30, said he had wanted a chance to do business at a bazaar that would not be overwhelmed with customers.

With aims of opening his own food stall soon, Muhammad Hidir said he was being trained at the SIC bazaar by his sister-in-law to sell Nasi Kerabu and Laksam.

Mohamad Haziq and his family breaking fast under canopies.

“I resigned from my job in the hospitality line to start a food stall.

“This bazaar is a good place for me to learn to manage a stall,” he said.

Drinks seller Azrul Affandi Ahmad, 34, decided to set up stall at SIC to widen his customer base.

“My permanent stall is in Shah Alam. During Ramadan, I sell at a bazaar in Cyberjaya.

“There are many drinks sellers and competition is stiff there, but I am the only one who sells ice-blended avocados, a drink that I am known for.

“I want more people to come to know about my drinks and promote my stall “Lapar Ayaq”,” he said.

Azrul revealed that business was down by about 50% compared to previous years at the Cyberjaya bazaar, but said he could still make a decent profit.

However, for doughnut seller Mohd Fauzan Awang, 34, business at SIC is better than at his previous bazaar location.

Azrul and wife Nurhani Atiqah Saludin, 33, showing the avocados used to make their famous ice-blended drinks.

He had decided to try his luck at a new venue after having traded at the Ramadan bazaar in Precinct 9 of Putrajaya for the last three years.

“It turns out that business is better for me here.

“Perhaps there was too much competition in Precinct 9.

“My specialty is doughnut but I also sell popiah.

“I’ve also added a new item to my menu, called Burger Malaysia which is doing very well here,” he shared.

Visitors to the SIC bazaar seemed to be satisfied with the fare sold there.

Azwana Rusli, 41, from Puchong said there were not as many stalls as she had expected but it was sufficient for a quick meal.

“I came for work nearby and decided to grab dinner before heading home.

“I would not have come here otherwise because it is too far from where I live.

“Compared to other Ramadan bazaars, this one does not have many food choices but I managed to find something I like,” she said.

The venue also has tables and chairs under canopies for visitors to break fast.

These are located near facilities such as toilets and prayer rooms.

Among the many who had their iftar meals at SIC were Shah Alam resident Mohamad Haziq Rahman, 34, and his family.

On the first Ramadan weekend, Mohamad Haziq and his wife had dropped by the bazaar.

Watching race cars performing live track testing is a bonus for visitors to the SIC bazaar.

They found it to be an experience that they wanted their children to enjoy.

So, on the second Ramadan weekend, the couple brought along their four children between the ages of seven and 10.

“It is an opportunity for the public to see SIC.

“The bonus is that there is on-going track testing which the public can watch for free.

“It is exciting for my children because they have never seen race cars in action on the track.

“To hear the deafening roar of engines live is fun for them,” he said.

Gombak motorsport enthusiast and university student Muhammad Wan Zulhakim Md Mahadir, 21, brought along two of his friends to break fast at SIC.

“Food at Ramadan bazaars is almost the same everywhere.

“My two friends have never been here and it is a good reason to come,” he said.

Doughnut seller Mohd Fauzan is enjoying better sales at the racetrack venue.

Despite the shortcomings, MPSepang deputy president Muhamad Shah Osmin said the SIC Ramadan bazaar had been well-received overall.

“The location is far from residential areas, so the poor turnout on weekdays was expected.

“But the bazaar is still considered a success and we are indirectly promoting the landmark in Sepang,” he said during his visit to Kota Warisan Ramadan Bazaar for the launch of the state’s sustainability and no-plastic bazaar programme.

Sepang MP Datuk Aiman Athirah Sabu, who was also present at the launch, said MPSepang had distributed some 30,000 paper bags and 20,000 paper straws to all Ramadan bazaar traders in the municipality.

The Deputy Housing and Local Government Minister also commended youth organisation Pertubuhan Pemuda Gema Malaysia (Gema) on its “My Save Food” programme.

As of March 14, Gema volunteers collected some 1.6 tonnes of excess food from Ramadan bazaars and distributed it to university students as well as mosques in the municipality.",Metro,Metro News,Complimentary,Long,,2025-03-19 00:00:00,,A RAMADAN bazaar held at an iconic destination can be a unique experience for traders and visitors.,https://www.thestar.com.my/metro/metro-news/2025/03/19/bazaar-at-the-racing-circuit,https://apicms.thestar.com.my/uploads/images/2025/03/19/3219882.jpg
1581350,Touch ‘n Go eWallet now lets users pay parking fees via Licence Plate Recognition,"Touch 'n Go (TNG) eWallet is now offering a Licence Plate Recognition (LPR) feature for making parking payments in the app, allowing for automatic parking fee deductions at certain locations.

This feature, which works by scanning a vehicle's licence plate upon entry and automatically deducting the parking fee from a user's TNG eWallet upon exit, does not require a minimum balance to enter a parking lot.

However, users should ensure they have enough to pay the fee upon exit to avoid getting stuck on their way out.

The FAQ for the feature in the app states that payments will still work even if users lose their smartphone, do not have an Internet connection, or if their device runs out of battery.

Currently, 12 locations in Kuala Lumpur, Selangor, Penang, and Sarawak have support for the LPR feature.

Kuala Lumpur

Damansara City Mall (DC Mall)

Bukit Tunku (The Stories)

Holiday Inn Express, Jalan Raja Chulan

Kapas Condominium, Bangsar

Selangor

Hospital Sultan Idris Shah (Hospital Serdang)

Setia City Residences, Shah Alam

Kossan Tower, Setia Alam

Tamarind Square, Cyberjaya

Ten Kinrara, Puchong

Subang Airpoirt, Plot L&H

Penang

Lot 710, Jalan Datuk Ooh Chooi Cheng

Sarawak

RAIA Hotel & Convention Centre, Kuching

The LPR parking payment feature must be enabled for each vehicle in the app. To do so, navigate to the ""Home"" screen in the TNG eWallet app and tap on the ""More"" icon in the ""My Favourites"" section.

Users will need to perform an identity verification face scan in order to proceed, after which, al their registered vehicles will be added by default.

From there, scroll down to the ""Transport"" section and select the ""LPR Parking"" option. After that, the app will prompt users to accept the terms and conditions for adding a vehicle and enabling LPR payments.

Users will then need to perform an identity verification face scan in order to proceed, after which, their vehicle will be added. By default, all vehicles registered in the app will have the feature enabled.

Up to 10 vehicles in total can also be added to the app's LPR parking payment feature.",Tech,eWallet,Complimentary,Short,Christopher Fam,2025-03-19 00:00:00,"eWallet,Technology,Smartphones,Mobile apps","Touch 'n Go (TNG) eWallet is now offering a Licence Plate Recognition (LPR) feature for making parking payments in the app, allowing for automatic parking fee deductions at certain locations.",https://www.thestar.com.my/tech/tech-news/2025/03/19/touch-n-go-ewallet-now-lets-users-pay-parking-fees-via-licence-plate-recognition,https://apicms.thestar.com.my/uploads/images/2025/03/19/3220659.jpeg
1578276,"Six factories, warehouse at Puchong Industrial Park damaged in fire","KUALA LUMPUR: Six factories and a warehouse at the Puchong Industrial Park, Selangor, were damaged in a fire Friday morning.

Selangor Fire and Rescue Department Assistant Director (Operations) Ahmad Mukhlis Mokhtar said a team from the Puchong Fire and Rescue Station was the first to arrive at the scene after receiving a distress call at 11.40am.

He said the fire damaged two steel factories while the others included a food processing factory, a compressor factory and a welding factory.

No casualties were reported and the cause of the fire is still under investigation, he said in a statement on Friday (March 14).

He said a total of 42 officers and firefighters from the Puchong, Subang Jaya, Cyberjaya, Jalan Penchala, Petaling Jaya, Damansara and Sri Kembangan fire and rescue stations were involved in the firefighting operation. - Bernama",News,Nation,Complimentary,Short,,2025-03-14 00:00:00,"Fire and Rescue Department,Factories,Warehouse,Selangor,Puchong","KUALA LUMPUR: Six factories and a warehouse at the Puchong Industrial Park, Selangor, were damaged in a fire Friday morning.",https://www.thestar.com.my/news/nation/2025/03/14/six-factories-warehouse-at-puchong-industrial-park-damaged-in-fire,https://apicms.thestar.com.my/uploads/images/2025/03/14/3213838.jpg
1578034,Court allows return of RM1mil bail to businessman in mistaken identity case,"PUTRAJAYA: The Court of Appeal has allowed an application by Indonesian businessman Aldrin Pratama Widjaja for the return of RM1mil he had posted as bail.

A three-judge bench led by Justice Che Mohd Ruzima Ghazali also granted Aldrin's request for the return of his passport and the cancellation of the bail condition that required him to report monthly to the Cyberjaya police station.

ALSO READ: Court rules Indonesian national is not businessman Paiman Shakimon

Aldrin's application was filed through his lawyer, Datuk Hisyam Teh Poh Teik.

Deputy Public Prosecutor Mohd Ashrof Adrin Kamarul, representing the prosecution, did not oppose the application.

Sitting alongside Justice Che Mohd Ruzima were Justices Mohamed Zaini Mazlan and Azmi Ariffin.

Aldrin was granted bail of RM1mil with two sureties by the Court of Appeal in 2022, which had allowed his application to stay a warrant of committal issued against him.

ALSO READ: Businessman who went missing for nine years arrested and jailed for cheating

On Feb 12, the Kuala Lumpur High Court ruled that Aldrin is not Datuk Paiman Shakimon, the individual who had been sentenced to 13 years in prison for cheating and falsifying documents.

The High Court conducted inquiry proceedings to determine Aldrin's identity.

Paiman, also a businessman, was sentenced to 13 years in prison by the Sessions Court after being found guilty of cheating and forging documents for a sum of RM12mil belonging to two Datuks in an investment fraud case between 2005 and 2006.

ALSO READ: IT firm boss claims trial to money laundering

He appealed against the conviction and prison sentence at the High Court but absconded after being released on bail of RM750,000, prompting the court to issue an arrest warrant and imprisonment order.

In 2021, police arrested Aldrin, claiming he was Paiman. A fingerprint check at the National Registration Department's biometric system indicated that he was indeed Paiman.

On Dec 2, 2021, the High Court ordered Aldrin to serve the sentence imposed by the Sessions Court, leading him to appeal to the Court of Appeal to challenge the committal order.

In 2022, the Court of Appeal allowed a stay of execution on the committal order and granted Aldrin bail of RM1mil.

In 2023, the Court of Appeal ordered the High Court to conduct an inquiry to determine Aldrin's identity.

On Feb 12, 2024, the High Court ruled that Aldrin was not Paiman.

Mohd Ashrof confirmed that the prosecution has filed an appeal against the High Court's ruling. He added that the notice of appeal was submitted on Feb 20. – Bernama",News,Nation,Complimentary,Medium,,2025-03-14 00:00:00,"Courts Crime,Indonesian,Businessman,Paiman Shakimon,Court of Appeal,Bail,Return,Aldrin Pratama Widjaja",PUTRAJAYA: The Court of Appeal has allowed an application by Indonesian businessman Aldrin Pratama Widjaja for the return of RM1mil he had posted as bail.,https://www.thestar.com.my/news/nation/2025/03/14/court-allows-return-of-rm1mil-bail-to-businessman-in-mistaken-identity-case,https://apicms.thestar.com.my/uploads/images/2025/03/14/3213301.jpg
1577377,Causeway Link launches Johor’s first premium express bus service,"JOHOR BARU: Causeway Link is redefining public transportation in Peninsular Malaysia with the official launch of its premium express bus service.

Designed for comfort, efficiency and safety, this game changing service offers passengers a luxurious travel experience like never before.

The launch event was held today at KSL City Mall, here, marking a significant milestone for the region’s transportation industry.

Hi Mobility Bhd chief marketing officer Lim Chern Fang alongside esteemed partners from Zero, Julie’s Biscuits, Yutong and KSL management graced the event.

With this introduction, Causeway Link became the first Johor-based public transport provider to offer a premium express bus service, catering to both daily commuters and long-distance travellers. The service prioritises modern amenities, privacy and convenience, ensuring an unparalleled journey for passengers.

""This launch marks just the beginning of Causeway Link’s premium bus operations,"" said Lim.

""We are also excited to announce our plans for expansion into Singapore by the third or fourth quarter of 2025.""

The Causeway Link premium express bus service will operate from KSL City Mall to key destinations in Kuala Lumpur, including Berjaya Times Square, NU Sentral and Bukit Bintang.

This route will also cover 1 Utama Shopping Mall in Petaling Jaya as an additional destination in April 2025.

With these new routes, passengers can enjoy direct connectivity via a premium bus service to major cities in Peninsular Malaysia, particularly Bukit Bintang, which is one of the most visited shopping destinations in South-East Asia, offering a wide range of renowned brands.

Aside from shopping experience, this destination is also known for business trips where conferences are made across the region.

Another exciting shopping option is at Berjaya Times Square, where travellers can explore a variety of retail and entertainment experiences.

Additionally, travellers from Kuala Lumpur can connect to one of Johor Baru’s popular shopping and lifestyle hubs, KSL City Mall, where visitors can immerse themselves in the vibrant dining and shopping scene that JB has to offer.

With this service, passengers will experience first-class travel for all ages at an affordable price. Enjoy spacious reclining seats, onboard Wi-Fi, personalised service and premium comfort which is perfect for business travellers, individuals and families seeking a luxurious yet cost-effective journey.

To celebrate the launch, Causeway Link is offering an exclusive flash sale, which is Buy 1 Causeway Link premium express bus ticket and gets 50% off the next purchase.

This promotion is valid from March 13 to 31.

Currently, Causeway Link Express operates two distinct bus services:

> Causeway Link Classic: 44-45 seater buses for reliable and efficient transportation;

> Causeway Link Premium Express: 22-seater and 25-seater premium buses offering luxury and exclusivity.

Handal Indah Sdn Bhd, a wholly owned subsidiary of Hi Mobility Bhd, operates the service.

For more information, visit www.causewaylink.com.my.",News,Nation,Complimentary,Medium,,2025-03-13 00:00:00,,JOHOR BARU: Causeway Link is redefining public transportation in Peninsular Malaysia with the official launch of its premium express bus service.,https://www.thestar.com.my/news/nation/2025/03/13/causeway-link-launches-johors-first-premium-express-bus-service,https://apicms.thestar.com.my/uploads/images/2025/03/13/3211701.jpeg
1577613,Solid growth for Critical Holdings in engineering sector,"PETALING JAYA: Mechanical, electrical, and process utilities (MEP) engineering solutions provider Critical Holdings Bhd , which secured its first contract in the data-centre space, is experiencing promising growth as it strengthens its position in the fast-growing segment, analysts say.

Earlier this week, the company clinched two projects worth RM84.7mil, boosting its order book to a record high of RM280mil, Phillip Capital Research said.

The contracts include a RM63.6mil project for the installation of air conditioning and mechanical ventilation, cleanroom, process utilities, and building automation systems at a super centre factory supporting a US-based multinational corporation’s wafer fabrication equipment production in Prai, Penang.

The project is expected to be completed in the first quarter of 2026. The group also secured a RM21.1mil job for the installation of air conditioning and mechanical ventilation systems for a data-centre project in Cyberjaya, slated for completion in the fourth quarter of this year.

Phillip Capital Research noted that securing a data-centre contract is a key milestone for Critical, as it expands into a high-growth sector alongside its semiconductor business.

Phillip Capital Research reiterated its “buy” call on Critical Holdings, maintaining a target price of RM1.65 based on a 20 times price-earnings multiple on its earnings per share for this year.

“We expect further valuation re-rating, supported by strong earnings visibility and a robust tender pipeline” the research house said.",Business,Corporate News,Complimentary,Short,Kirennesh Nair A/L Manor Muhanin,2025-03-14 00:00:00,"Corporate News,CriticalHoldings,DataCentre,EngineeringSolutions,MEPExpansion,SemiconductorGrowth,CyberjayaProjects,ContractWin","Mechanical, electrical, and process utilities (MEP) engineering solutions provider Critical Holdings Bhd, which secured its first contract in the data-centre space, is experiencing promising growth as it strengthens its position in the fast-growing segment, analysts say.",https://www.thestar.com.my/business/business-news/2025/03/14/solid-growth-for-critical-holdings-in-engineering-sector,https://apicms.thestar.com.my/uploads/images/2025/03/14/3212585.JPG
1576758,Critical Holdings bags RM85mil M&E contracts,"PETALING JAYA: Critical Holdings Bhd , a mechanical and electrical (M&E) engineering solutions provider, has secured RM84.71mil worth of projects via its wholly-owned subsidiary, Critical M&E Engineering Sdn Bhd.

The group won a RM63.61mil contract from a US-based multinational company to instal air conditioning and mechanical ventilation, cleanroom systems, process utilities and a building automation system for a Super Centre Factory in Bandar Cassia Technology Park, Batu Kawan, Penang.

Separately, a local telecommunications company awarded the group a RM21.1mil contract to instal an air conditioning and mechanical ventilation system for a data centre in Cyberjaya.

Both projects are already underway and are expected to be completed by Oct 19, 2025, and Jan 9, 2026, respectively.

Following these wins, the group’s order book now stands at approximately RM280mil.

The contracts are expected to contribute positively to its earnings and net assets in the coming financial years.",Business,Corporate News,Complimentary,Short,,2025-03-13 00:00:00,"Corporate News,CriticalHoldings,MEEngineering,PenangTechPark,DataCentre,CleanroomTechnology,ProjectWins","Critical Holdings Bhd, a mechanical and electrical (M&E) engineering solutions provider, has secured RM84.71mil worth of projects via its wholly-owned subsidiary, Critical M&E Engineering Sdn Bhd.",https://www.thestar.com.my/business/business-news/2025/03/13/critical-holdings-bags-rm85mil-me-contracts,https://apicms.thestar.com.my/uploads/images/2025/03/13/3210517.JPG
1576549,Critical Holdings wins RM84.71mil in engineering contracts,"KUALA LUMPUR: Critical Holdings Bhd ’s wholly owned subsidiary, Critical M&E Engineering Sdn Bhd, has secured two contracts worth a combined RM84.71mil.

The mechanical, electrical, and process utilities (MEP) design and engineering solutions provider said the first contract is valued at approximately RM63.61mil.

The contract, awarded on 8 March, covers the installation of air conditioning and mechanical ventilation, cleanroom systems, process utilities, and a building automation system.

The project involves a Super Centre Factory at Batu Kawan Bandar Cassia Technology Park, Prai, Penang, which will support wafer fabrication equipment production for a renowned US-headquartered multinational corporation.

The second contract, awarded on March 10, is worth RM21.10mil and covers the installation of air conditioning and mechanical ventilation systems for a Data Centre in Cyberjaya.

Both projects have commenced, with completion scheduled for the first quarter of 2026 for the Super Centre Factory and the fourth quarter of 2025 for the Data Centre in Cyberjaya.

These latest contracts boost Critical Holdings’ order book to approximately RM280mil, further reinforcing its growth trajectory and earnings visibility.

The contracts are expected to contribute positively to the earnings and net assets of Critical Holdings for the coming financial years.",Business,Corporate News,Complimentary,Short,,2025-03-12 00:00:00,"Corporate News,Critical Holdings,order book","KUALA LUMPUR: Critical Holdings Bhd's wholly owned subsidiary, Critical M&E Engineering Sdn Bhd, has secured two contracts worth a combined RM84.71mil.",https://www.thestar.com.my/business/business-news/2025/03/12/critical-holdings-wins-rm8471mil-in-engineering-contracts,https://apicms.thestar.com.my/uploads/images/2025/03/12/3209811.jpg
1577984,Aliff Syukri ordered to enter defence on offensive content charges,"PETALING JAYA: Cosmetics entrepreneur Datuk Seri Aliff Syukri Kamarzaman has been ordered to enter his defence on four counts of uploading indecent videos nearly three years ago.

Sessions judge Ahmad Fuad Othman made the ruling on Friday (March 14) after finding that the prosecution had succeeded in making a prima facie case against the accused.

ALSO READ: Verdict in Aliff Syukri offensive content case put off to March 14

Ahmad Fuad said the video in question was uploaded during Ramadan, a holy period that should be respected.

""Eating in public during the fasting month is also indecent, let alone uploading such videos during the month of Ramadan.

""Furthermore, dancing and dressing like women is rude,"" he said.

ALSO READ: MCMC looking into Aliff Syukri's 'Love Raya' video, says Fahmi

According to the four charges, 38-year-old Aliff is accused of producing and disseminating a video that is indecent with the intention of provoking others through the Instagram channel ""aliffsyukriterlajaklaris"".

The offence was allegedly committed on April 13, 15, 17 and 21 in 2022 and was viewed at the Malaysian Communications and Multimedia Commission (MCMC) office in Cyberjaya on April 24 the same year.

ALSO READ: Aliff Syukri claims trial to uploading offensive Instagram posts

The charge under Section 233(1)(a) of the Communications and Multimedia Act 1998, punishable under Section 233(3), carries a maximum fine of RM50,000 or up to one year in jail, or both, upon conviction.

Offenders shall also be liable to a further fine of RM1,000 for each day the offence continues after conviction.

The ""Kelepok Raya"" music video, intended to be comedic, faced public criticism and ridicule because of the movements of a group of male dancers.

Many social media users felt that the 5min, 23sec video tainted the Aidilfitri celebration with its exaggerated style, with some even accusing it of subtly promoting lesbian, gay, bisexual and transgender (LGBT) lifestyles.",News,Nation,Complimentary,Short,,2025-03-14 00:00:00,"Courts Crime,Aliff Syukri Kamarzaman,Sessions Court,Order,Enter Defence,Indecent Video,MCMC,Communications and Multimedia Act 1998,Social Media",PETALING JAYA: Cosmetics entrepreneur Datuk Seri Aliff Syukri Kamarzaman has been ordered to enter his defence on four counts of uploading indecent videos nearly three years ago.,https://www.thestar.com.my/news/nation/2025/03/14/aliff-syukri-ordered-to-enter-defence-on-offensive-content-charges,https://apicms.thestar.com.my/uploads/images/2025/03/14/3213136.JPG
1577415,"LHDN, MyDigital ID strengthening cooperation to accelerate digital identity adoption","PUTRAJAYA: The Inland Revenue Board (LHDN) and MyDigital ID Sdn. Bhd are reinforcing their partnership to accelerate digital identity adoption in Malaysia, particularly through the integration of MyDigital ID into the MyTax and MySTR platforms.

In a statement, the LHDN said that the collaboration was formalised with the signing of a Memorandum of Understanding (MOU) on Digital Identity Empowerment on Thursday (March 13).

The MOU was signed by LHDN Chief Executive Officer Datuk Dr Abu Tariq Jamaluddin and MyDigital ID Sdn. Bhd. Chief Executive Officer Mohd Mirza Mohamed Noor at a ceremony held at Menara HASiL, Cyberjaya.

""The MOU reflects the commitment of both parties in supporting the digitalisation of the country’s public services and aligning the adoption of emerging technologies with the Public Sector’s digital transformation, particularly in taxation and government assistance management.

""This collaboration not only aims to strengthen online data protection but also to give the people greater confidence in the government service delivery system,"" read the statement.

According to LHDN, the integration of MyDigital ID into the MyTax and MySTR platforms will enhance user access, streamline online transactions, and reduce cybersecurity risks.

""This initiative aligns with the government’s digital transformation agenda and supports the national goal of developing a sustainable and competitive digital ecosystem,"" it said.

According to LHDN records, 687,361 users have utilised MyDigital ID verification on the MyTax Portal to search for their Tax Identification Number (TIN), while 14,137 users have used the system to verify access to the MySTR platform.

The LHDN emphasised that the MoU between LHDN and MyDigital ID Sdn. Bhd. reflects a significant step towards a fully digitalised taxation system, improving service efficiency and public trust in digital governance and data security.

""This strategic collaboration is expected to create more opportunities and serve as a catalyst for greater synergy between the public and private sectors in driving the nation’s digitalisation aspirations,"" it said. - Bernama",News,Nation,Complimentary,Short,,2025-03-13 00:00:00,"LHDN,MyDigital ID,Digital,Management,Aspiration,MOU","PUTRAJAYA: The Inland Revenue Board (LHDN) and MyDigital ID Sdn. Bhd are reinforcing their partnership to accelerate digital identity adoption in Malaysia, particularly through the integration of MyDigital ID into the MyTax and MySTR platforms.",https://www.thestar.com.my/news/2025/03/13/lhdn-mydigital-id-strengthening-cooperation-to-accelerate-digital-identity-adoption,https://apicms.thestar.com.my/uploads/images/2025/03/13/3211819.jpg
